prestashop_product_id,shobi_code,brand,perfume,inspired_by,reference,shobi_url,fragrantica_id,gender,season,main_notes,status,source
726,645-ARM,,,ACQUA DI GIOIA JASMINE,,https://leparfum.com.gr/en/fragrances-for-women/645-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
727,646-ARM,,,Armani Code for Women Eau de Parfum,,https://leparfum.com.gr/en/fragrances-for-women/646-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1774,647-ARM,,,Armani Code Cashmere,,https://leparfum.com.gr/en/fragrances-for-women/647-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
728,648-ARM,,,Armani Code Satin,,https://leparfum.com.gr/en/fragrances-for-women/648-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
729,649-ARM,,,Armani Code Turquoise,,https://leparfum.com.gr/en/fragrances-for-women/649-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
730,650-ARM,,,Emporio Armani Because It S You,,https://leparfum.com.gr/en/fragrances-for-women/650-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
731,651-ARM,,,LEI/ELLE/SHE/ELLA,,https://leparfum.com.gr/en/fragrances-for-women/651-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1883,652-ARM,,,Emporio Armani  In Love With You,,https://leparfum.com.gr/en/fragrances-for-women/652-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,653-ARM,,,ARMANI MANIA FOR WOMEN,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2123,654-ARM,,,My Way Eau de Parfum,,https://leparfum.com.gr/en/fragrances-for-women/654-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
733,655-ARM,,,Si,,https://leparfum.com.gr/en/fragrances-for-women/655-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1769,656-ARM,,,SI FIORI,,https://leparfum.com.gr/en/fragrances-for-women/656-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
734,657-ARM,,,SI INTENSE,,https://leparfum.com.gr/en/fragrances-for-women/657-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
735,658-ARM,,,SI PASSIONE,,https://leparfum.com.gr/en/fragrances-for-women/658-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2077,659-ARM,,,Sì Passione Intense,,https://leparfum.com.gr/en/fragrances-for-women/659-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
736,660-ARM,,,Si-eau-de-parfum-rose-signature,,https://leparfum.com.gr/en/fragrances-for-women/660-arm-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
737,661-ARM,,,Sun Di Gioia,,https://leparfum.com.gr/en/fragrances-for-women/661-arm-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
738,662-GIV,,,Amarige,,https://leparfum.com.gr/en/fragrances-for-women/662-giv-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
739,663-GIV,,,the fragrance Amarige Mariage,,https://leparfum.com.gr/en/fragrances-for-women/663-giv-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
740,664-GIV,,,Ange Ou Demon,,https://leparfum.com.gr/en/fragrances-for-women/664-giv-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
741,665-GIV,,,Bloom,,https://leparfum.com.gr/en/fragrances-for-women/665-giv-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,666-GIV,,,DAHLIA DIVIN,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,667-GIV,,,DAHLIA NOIR,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,668-GIV,,,HOT COUTURE,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
745,669-GIV,,,L’Interdit,,https://leparfum.com.gr/en/fragrances-for-women/669-giv-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,670-GIV,,,ORGANZA,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,671-GIV,,,PLAY FOR HER,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,673-GRS,,,CABOTIN,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,674-GUC,,,BAMBOO,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
751,675-GUC,,,Bloom,,https://leparfum.com.gr/en/fragrances-for-women/675-guc-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
752,676-GUC,,,Flora,,https://leparfum.com.gr/en/fragrances-for-women/676-guc-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2078,677-GUC,,,G by G,,https://leparfum.com.gr/en/fragrances-for-women/677-guc-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
753,678-GUC,,,Guilty,,https://leparfum.com.gr/en/fragrances-for-women/678-guc-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1920,679-GUC,,,Guilty Black Pour Femme,,https://leparfum.com.gr/en/fragrances-for-women/679-guc-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
754,680-GUC,,,Gucci Premiere,,https://leparfum.com.gr/en/fragrances-for-women/680-guc-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
755,681-GUC,,,Rush,,https://leparfum.com.gr/en/fragrances-for-women/681-guc-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
756,682-GUR,,,Aqua Allegoria Flora Rosa,,https://leparfum.com.gr/en/fragrances-for-women/682-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2079,683-GUR,,,Aqua Allegoria Passiflora,,https://leparfum.com.gr/en/fragrances-for-women/683-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
757,684-GUR,,,Baiser De Russie,,https://leparfum.com.gr/en/fragrances-for-women/684-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2062,685-GUR,,,Champs Elysees,,https://leparfum.com.gr/en/fragrances-for-women/685-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,686-GUR,,,INSOLENCE,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,687-GUR,,,L'INSTANT DE GUERLAIN,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,688-GUR,,,L'INSTANT MAGIC,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2149,689-GUR,,,MITSOUKO EAU DE PARFUM - GUERLAIN,,https://leparfum.com.gr/en/fragrances-for-women/689-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
760,690-GUR,,,Mon Guerlain,,https://leparfum.com.gr/en/fragrances-for-women/690-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
761,691-GUR,,,Muguet,,https://leparfum.com.gr/en/fragrances-for-women/691-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,692-GUR,,,SAMSARA,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
763,693-GUR,,,SHALIMAR PARFUM - GUERLAIN,,https://leparfum.com.gr/en/fragrances-for-women/693-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1813,694-GUR,,,Terracotta-terracotta-le-,,https://leparfum.com.gr/en/fragrances-for-women/694-gur-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
764,695-GUE,,,Dare,,https://leparfum.com.gr/en/fragrances-for-women/dare-guess-similar-fragrance,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,696-GLA,,,FIDJI,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
766,697-HER,,,Ambre-narguile,,https://leparfum.com.gr/en/fragrances-for-women/697-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
767,698-HER,,,Eau-des-merveilles-eau-de-toilette,,https://leparfum.com.gr/en/fragrances-for-women/698-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1780,699-HER,,,Eau Des Merveilles Bleue,,https://leparfum.com.gr/en/fragrances-for-women/699-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
768,700-HER,,,Elixir Des Merveilles,,https://leparfum.com.gr/en/fragrances-for-women/700-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
769,701-HER,,,Galop D Hermes,,https://leparfum.com.gr/en/fragrances-for-women/701-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
770,702-HER,,,Jour D Hermes,,https://leparfum.com.gr/en/fragrances-for-women/702-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,703-HER,,,KELLY CALECHE,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
771,704-HER,,,L Ambre Des Merveilles,,https://leparfum.com.gr/en/fragrances-for-women/704-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
772,705-HER,,,Le Jardin De Monsieur Li,,https://leparfum.com.gr/en/fragrances-for-women/705-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
773,706-HER,,,Osmanthe-yunnan,,https://leparfum.com.gr/en/fragrances-for-women/706-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
774,707-HER,,,TWILLY D'HERMES,,https://leparfum.com.gr/en/fragrances-for-women/707-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
775,708-HER,,,UN JARDIN SUR LE NIL - HERMES Unisex,,https://leparfum.com.gr/en/fragrances-for-women/708-her-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,709-HER,,,VOYAGE D'HERMES,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
777,710-HUG,,,BOSS JOUR - HUGO BOSS,,https://leparfum.com.gr/en/fragrances-for-women/710-hug-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
778,711-HUG,,,BOSS ORANGE FEMME - HUGO BOSS,,https://leparfum.com.gr/en/fragrances-for-women/711-hug-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
779,712-HUG,,,Boss Woman,,https://leparfum.com.gr/en/fragrances-for-women/712-hug-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
780,713-HUG,,,MA VIE - HUGO BOSS,,https://leparfum.com.gr/en/fragrances-for-women/713-hug-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
781,714-HUG,,,BOSS The Scent for Her Eau de Parfum,,https://leparfum.com.gr/en/fragrances-for-women/714-hug-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
782,715-HUG,,,Hugo Woman Extreme,,https://leparfum.com.gr/en/fragrances-for-women/715-hug-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
783,716-ISS,,,A SCENT - ISSEY MIYAKE,,https://leparfum.com.gr/en/fragrances-for-women/716-iss-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
784,717-ISS,,,CLASSIC - ISSEY MIYAKE,,https://leparfum.com.gr/en/fragrances-for-women/717-iss-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
785,718-ISS,,,L Eau D Issey,,https://leparfum.com.gr/en/fragrances-for-women/718-iss-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,719-ISS,,,PLEATS PLEASE,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,720-GUL,,,CLASSIQUE,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
788,721-GUL,,,Classique Essence De Parfum,,https://leparfum.com.gr/en/fragrances-for-women/721-gul-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1822,722-GUL,,,La Belle,,https://leparfum.com.gr/en/fragrances-for-women/722-gul-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
789,723-GUL,,,X CLASSIQUE,,https://leparfum.com.gr/en/fragrances-for-women/723-gul-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
790,724-GUL,,,Scandal,,https://leparfum.com.gr/en/fragrances-for-women/724-gul-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2194,725-GUL,,,Scandal By Night,,https://leparfum.com.gr/en/fragrances-for-women/725-gul-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2080,726-GUL,,,So-scandal,,https://leparfum.com.gr/en/fragrances-for-women/726-gul-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
791,727-JEN,,,JLuxe,,https://leparfum.com.gr/en/fragrances-for-women/jluxe-jennifer-lopez-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,728-JES,,,IN BLACK,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
793,729-JIM,,,Blossom,,https://leparfum.com.gr/en/fragrances-for-women/blossom-jimmy-choo-similar,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
794,730-JIM,,,EXOTIC - JIMMY CHOO,,https://leparfum.com.gr/en/fragrances-for-women/exotic-jimmy-choo-clone,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1771,731-JIM,,,Fever,,https://leparfum.com.gr/en/fragrances-for-women/fever-jimmy-choo-dupe,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
795,732-JIM,,,JIMMY CHOO,,https://leparfum.com.gr/en/fragrances-for-women/flash-jimmy-choo-clone,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
796,733-JIM,,,ILLICIT - JIMMY CHOO Fragrance,,https://leparfum.com.gr/en/fragrances-for-women/illicit-jimmy-choo-fragrance-clone,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
797,734-JIM,,,Eau de Parfum (Eau de Parfum),,https://leparfum.com.gr/en/fragrances-for-women/jimmy-choo-similar,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
798,735-JIM,,,Stars,,https://leparfum.com.gr/en/fragrances-for-women/stars-jimmy-choo-dupe,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
799,736-JUI,,,Couture Couture,,https://leparfum.com.gr/en/fragrances-for-women/couture-couture-juicy-couture-similar-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
800,737-JUI,,,Malibu,,https://leparfum.com.gr/en/fragrances-for-women/juicy-couture-malibu-juicy-couture-arwma,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,738-JUI,,,VIVA LA JUICY,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
802,739-JUI,,,Viva La Juicy Gold Couture,,https://leparfum.com.gr/en/fragrances-for-women/viva-la-juicy-gold-couture-juicy-couture-similar-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1910,740-JUI,,,VIVA LA JUICY LUXE PARFUM - JUICY COUTURE,,https://leparfum.com.gr/en/fragrances-for-women/viva-la-juicy-luxe-parfum-juicy-couture-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
803,741-JUI,,,Viva La Juicy Rosé,,https://leparfum.com.gr/en/fragrances-for-women/viva-la-juicy-rose-couture-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
804,742-JUI,,,VIVA LA JUICY SUCRE - COUTURE,,https://leparfum.com.gr/en/fragrances-for-women/viva-la-juicy-sucre-couture-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
805,743-JUS,,,Girlfriend,,https://leparfum.com.gr/en/fragrances-for-women/girlfriend-justin-bieber-perfume,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
806,744-JUS,,,The Key,,https://leparfum.com.gr/en/fragrances-for-women/the-key-justin-bieber-clone,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
807,745-KAR,,,Karl Lagerfeld for Her Eau de Parfum,,https://leparfum.com.gr/en/fragrances-for-women/karl-lagerfeld-for-her-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
808,746-KAR,,,Ocean View,,https://leparfum.com.gr/en/fragrances-for-women/ocean-view-karl-lagerfeld-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
809,747-KEN,,,Kenzo Amour Le Parfum,,https://leparfum.com.gr/en/fragrances-for-women/747-ken-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
810,748-KEN,,,Couleur Kenzo Violet,,https://leparfum.com.gr/en/fragrances-for-women/748-ken-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
811,749-KEN,,,FLOWER - KENZO,,https://leparfum.com.gr/en/fragrances-for-women/749-ken-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
812,750-KEN,,,Flower By Kenzo L Elixir,,https://leparfum.com.gr/en/fragrances-for-women/750-ken-w-perfume,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,751-KEN,,,JEU D'AMOUR,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
814,752-KEN,,,Kenzo Jungle Jungle L Elephant,,https://leparfum.com.gr/en/fragrances-for-women/752-ken-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
815,753-KEN,,,KENZO-ΚΕΝΖΟ,,https://leparfum.com.gr/en/fragrances-for-women/753-ken-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
816,754-KEN,,,L Eau Par Kenzo,,https://leparfum.com.gr/en/fragrances-for-women/754-ken-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
817,755-KEN,,,SUMMER - KENZO,,https://leparfum.com.gr/en/fragrances-for-women/755-ken-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,756-KEN,,,WORLD,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1782,757-KIL,,,Let-s-settle-this-argument-like-adults-in-the-bedroom-naked-1,,https://leparfum.com.gr/en/fragrances-for-women/757-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
819,758-KIL,,,BACK TO BLACK - KILIAN,,https://leparfum.com.gr/en/fragrances-for-women/758-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1803,759-KIL,,,Born-to-be-unforgettable-bad-boys-are-no-good-but-good-boys-are-no-fun-1,,https://leparfum.com.gr/en/fragrances-for-women/759-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1792,760-KIL,,,BLACK PHANTOM - KILIAN,,https://leparfum.com.gr/en/fragrances-for-women/760-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
820,761-KIL,,,Good Girl Gone Bad,,https://leparfum.com.gr/en/fragrances-for-women/761-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1889,762-KIL,,,Intoxicated,,https://leparfum.com.gr/en/fragrances-for-women/762-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1805,763-KIL,,,KISSING BURNS 6,,https://leparfum.com.gr/en/fragrances-for-women/763-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
821,764-KIL,,,Liaisons Dangereuses,,https://leparfum.com.gr/en/fragrances-for-women/764-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1801,765-KIL,,,Love Don’t Be Shy,,https://leparfum.com.gr/en/fragrances-for-women/765-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
822,766-KIL,,,Moonlight In Heaven,,https://leparfum.com.gr/en/fragrances-for-women/766-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1804,767-KIL,,,Voulez Vous Coucher Avec Moi,,https://leparfum.com.gr/en/fragrances-for-women/767-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
823,768-KIL,,,Woman In Gold,,https://leparfum.com.gr/en/fragrances-for-women/768-kil-wp,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
825,770-LAP,,,Midnight Rain,,https://leparfum.com.gr/en/fragrances-for-women/midnight-rain-la-prairie-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
826,771-LAP,,,Silver Rain,,https://leparfum.com.gr/en/fragrances-for-women/silver-rain-la-prairie-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
827,772-LAD,,,Fame,,https://leparfum.com.gr/en/fragrances-for-women/fame-lady-gaga-similar-parfum,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
828,773-LAL,,,Amethyst,,https://leparfum.com.gr/en/fragrances-for-women/amethyst-lalique-parfum,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
829,774-LAL,,,Living Lalique Eau de Parfum,,https://leparfum.com.gr/en/fragrances-for-women/living-lalique-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1911,775-LAL,,,Perles de Lalique,,https://leparfum.com.gr/en/fragrances-for-women/perles-de-lalique-lalique-type,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,776-LAL,,,SATINE,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
831,777-LAL,,,Noir Premier  Sculpteur D Epices,,https://leparfum.com.gr/en/fragrances-for-women/sculpteur-epices-lalique-woman,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,778-LAN,,,CLIMAT,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
833,779-LAN,,,Hypnôse Eau de Parfum,,https://leparfum.com.gr/en/fragrances-for-women/779-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1794,780-LAN,,,Idole,,https://leparfum.com.gr/en/fragrances-for-women/780-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1802,781-LAN,,,Jasmins Marzipane,,https://leparfum.com.gr/en/fragrances-for-women/781-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
834,782-LAN,,,LA VIE EST BELLE,,https://leparfum.com.gr/en/fragrances-for-women/782-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
835,783-LAN,,,La Vie Est Belle L Eau De Toilette Florale,,https://leparfum.com.gr/en/fragrances-for-women/783-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
836,784-LAN,,,LA VIE EST BELLE L'ECLAT,,https://leparfum.com.gr/en/fragrances-for-women/784-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1768,785-LAN,,,La Vie Est Belle En Rose,,https://leparfum.com.gr/en/fragrances-for-women/785-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2199,786-LAN,,,La-vie-est-belle-intensement,,https://leparfum.com.gr/en/fragrances-for-women/786-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
,787-LAN,,,MAGIE NOIRE,,,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
838,788-LAN,,,Magnifique Eau de Parfum,,https://leparfum.com.gr/en/fragrances-for-women/788-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
2081,789-LAN,,,Magnolia Rosae,,https://leparfum.com.gr/en/fragrances-for-women/789-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
839,790-LAN,,,Miracle,,https://leparfum.com.gr/en/fragrances-for-women/790-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
840,791-LAN,,,Ô de l'Orangerie,,https://leparfum.com.gr/en/fragrances-for-women/791-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
1787,792-LAN,,,Oud Ambroisie,,https://leparfum.com.gr/en/fragrances-for-women/792-lan-w,,,,,ACTIVE_MASTER_V2,VERIFIED_OPERATIONAL_DB_2026-09-06
